ORDER_DETAIL_CODE,ORDER_DATE,ORDER_METHOD_CODE,PRODUCT_NUMBER,UNIT_SALE_PRICE
53536,2020-10-07,2,110,126.73
53464,,5,102,928.53
53480,,5,104,789.02
53500,,5,106,1161.46
53468,2020-03-26,1,102,928.53
53474,2020-03-26,1,103,532.75
53489,2020-03-26,1,105,1471.08
53531,2020-03-26,1,110,126.73
53539,2020-03-26,1,111,180.63
53470,2020-11-26,4,102,8
53513,2020-11-26,4,2,1359.72
53518,2020-11-26,4,108,910.82
53520,2020-11-26,4,109,76.86
53471,2020-06-09,,102,928.53
53485,2020-04-12,3,104,789.02
53495,2020-04-12,3,105,1067.53
53509,2020-04-12,3,107,1359.72
53533,2020-04-12,3,110,126.73
53510,2020-09-22,2,107,1359.72
53522,2020-09-22,2,109,48
51756,2021-09-24,,85,301.2
51819,2021-09-24,,,
51848,2021-09-24,,,102
51869,2021-09-24,,14,550.16
51882,2021-09-24,,103,502.79
51891,2021-09-24,,104,705.69
51763,2021-04-28,2,86,5.76
51822,2021-09-05,1,94,4.78
51823,2021-03-18,5,94,3.22
51865,2021-05-20,7,101,550.16
51933,2021-05-20,7,109,63.27
51866,2021-04-28,7,101,464.58
51883,2021-04-28,7,103,424.57
51905,2021-04-28,7,105,993.53
51921,2021-04-28,7,,925.85
51944,2021-04-28,7,,100.05
51954,2021-04-28,7,111,145.75
51970,2021-04-28,7,113,9.93
51983,2021-04-28,7,115,8.27
51867,2021-02-06,,101,550.16
51878,2021-02-06,,102,823.58
51984,2021-02-06,,115,10.03
51868,2021-01-27,4,101,550.16
51909,2021-01-27,4,106,882.01
51870,2021-06-15,,101,550.16
51880,2021-06-15,,102,823.58
51888,2021-06-15,,104,705.69
51982,2021-06-15,,115,
51871,2021-05-18,,101,464.58
51889,2021-05-18,,104,576.3
51934,2021-05-18,,109,53.43
51948,2021-05-18,,111,145.75
51978,2021-05-18,,114,157.42
51872,2021-09-26,2,,464.58
51877,2021-09-26,2,102,823.58
51899,2021-09-26,2,105,993.53
51920,2021-09-26,2,107,925.85
51963,2021-09-26,2,112,7.96
51976,2021-09-26,2,,157.42
51987,2021-09-26,2,115,8.27
51873,2021-09-11,2,102,823.58
51884,2021-09-11,2,103,502.79
51935,2021-09-11,2,109,63.27
51981,2021-09-11,2,115,10.03
51874,2021-01-16,1,102,672.59
51894,2021-01-16,1,104,576.3
51901,2021-01-16,1,105,993.53
51916,2021-01-16,1,107,925.85
51949,2021-01-16,1,111,145.75
51957,2021-01-16,1,112,7.96
51966,2021-01-16,1,113,9.93
51875,2021-01-13,2,102,672.59
51896,2021-01-13,2,105,993.53
51918,2021-01-13,2,107,925.85
51929,2021-01-13,2,108,728.66
51932,2021-01-13,2,109,53.43
51876,2021-04-10,1,102,823.58
51952,2021-04-10,1,111,6
51879,2021-12-08,2,102,672.59
51898,2021-12-08,2,105,993.53
51919,2021-12-08,2,107,925.85
51953,2021-12-08,2,4,145.75
51961,2021-12-08,2,112,7.96
51885,2021-03-24,2,103,502.79
51915,2021-03-24,2,107,1144.32
51936,2021-03-24,2,109,63.27
51890,2021-04-02,7,104,705.69
51903,2021-04-02,7,105,1098.01
51923,2021-04-02,7,,947.71
51962,2021-04-02,7,112,9.01
51977,2021-04-02,7,114,199.27
51892,2021-06-19,7,104,705.69
51955,2021-06-19,7,111,180.13
51893,2021-06-16,5,104,576.3
51897,2021-06-16,5,105,993.53
51908,2021-06-16,5,106,838.23
51917,2021-06-16,5,107,925.85
51930,2021-06-16,5,108,728.66
51945,2021-06-16,5,110,100.05
51974,2021-06-16,5,114,157.42
51895,2021-01-18,4,104,576.3
51902,2021-01-18,4,105,993.53
51938,2021-01-18,4,109,63.27
51964,2021-01-18,4,113,9.93
51900,2021-10-16,7,105,959.84
51907,2021-10-16,7,106,992.65
51927,2021-10-16,7,108,862.9
51956,2021-10-16,7,111,180.13
51904,2021-04-05,2,105,993.53
51912,2021-04-05,2,106,838.23
51924,2021-04-05,2,8,728.66
51914,2021-10-02,7,107,4
51937,2021-10-02,7,109,63.27
51950,2021-10-02,7,111,180.13
51922,2021-12-10,7,107,6
51969,2021-12-10,7,113,12.05
51931,2021-10-25,7,108,862.9
51951,2021-10-25,7,111,180.13
51965,2021-10-25,7,113,12.05
51946,2021-11-17,2,110,121.29
51989,2022-11-28,5,1,5.3
52079,2022-11-28,5,11,315
52125,2022-11-28,5,17,75.58
52148,2022-11-28,5,20,98.98
52168,2022-11-28,5,22,13.25
52225,2022-11-28,5,29,59.9
52434,2022-11-28,5,54,46.81
52545,2022-11-28,5,66,74.25
52633,2022-11-28,5,77,74.25
51994,2022-10-10,5,1,212
52008,2022-10-10,5,3,21.98
52015,2022-10-10,5,4,7
52319,2022-10-10,5,25,40
52379,2022-10-10,5,47,65
52520,2022-10-10,5,62,80
52551,2022-10-10,5,67,243.99
52595,2022-10-10,5,73,11.98
51998,2022-12-20,5,2,11.98
52036,2022-12-20,5,6,120
52192,2022-12-20,5,25,208
52275,2022-12-20,5,35,
52438,2022-12-20,5,54,52.99
52490,2022-12-20,5,60,20
52508,2022-12-20,5,62,80
51999,2022-10-13,7,2,11.98
52057,2022-10-13,7,9,11.97
52175,2022-10-13,7,23,97.98
52221,2022-10-13,7,29,70
52342,2022-10-13,7,42,160
52346,2022-10-13,7,43,180.42
52415,2022-10-13,7,52,38
52444,2022-10-13,7,55,8
52000,,7,2,11.02
52286,,7,36,25.81
52348,,7,43,167.83
52465,,7,80,66
52510,,7,62,68.47
52658,,7,80,136.94
52005,2022-11-30,4,3,19.87
128,2022-11-30,4,28,27.89
52227,2022-11-30,4,29,90
52264,2022-11-30,4,33,
52317,2022-11-30,4,40,22.54
52354,2022-11-30,4,44,306.22
52457,2022-11-30,4,56,14.85
52514,2022-11-30,4,62,68.47
52014,2022-04-01,4,4,7
52188,2022-04-01,4,25,241.75
52344,2022-04-01,4,43,190
52410,2022-04-01,4,51,70
52657,2022-04-01,4,80,160
52017,2022-10-23,2,4,7
52164,2022-10-23,2,22,15
52391,2022-10-23,2,,110
52032,2022-09-15,7,6,107.79
52316,2022-09-15,7,40,22.54
52427,2022-09-15,7,53,35.99
52462,2022-09-15,7,57,66
52034,2022-12-12,7,6,107.79
52082,2022-12-12,7,11,315
52158,2022-12-12,7,21,32.95
52201,2022-12-12,7,26,282.66
52274,2022-12-12,7,34,39.08
52362,2022-12-12,7,45,507.91
52035,2022-10-10,5,6,120
52466,2022-10-10,5,57,80
52040,2022-11-06,4,6,120
52468,2022-11-06,4,57,80
52487,2022-11-06,4,59,59.99
52045,2022-11-13,5,7,64
52121,2022-11-13,5,17,84
52202,2022-11-13,5,26,260.51
52330,2022-11-13,5,41,32
52337,2022-11-13,5,42,160
52357,2022-11-13,5,44,294.2
52604,2022-11-13,5,16,12.93
52644,2022-11-13,5,79,124.98
52653,2022-11-13,5,80,160
52063,,5,9,10.93
52160,,5,21,29.17
52547,,5,66,58
52064,2022-07-31,2,9,11.97
190,2022-07-31,2,43,165.72
52470,2022-07-31,2,57,80
52078,2022-10-01,7,11,310
52098,2022-10-01,7,14,547.4
52329,2022-10-01,7,41,29.04
52347,2022-10-01,7,43,164.66
52385,2022-10-01,7,48,88
52401,2022-10-01,7,50,3.2
52406,2022-10-01,7,51,56
52443,2022-10-01,7,55,
52553,2022-10-01,7,67,192.86
52619,2022-10-01,7,76,33.4
52093,2022-06-05,1,13,481.89
52530,2022-06-05,1,64,33
52096,2022-11-22,5,13,481.89
52573,2022-11-22,5,70,106
52102,2022-05-26,5,14,553.34
52159,2022-05-26,5,21,32.95
52205,2022-05-26,5,27,363.1
52321,2022-05-26,5,40,22.54
52388,2022-05-26,5,48,90.75
52450,2022-05-26,5,55,6.59
52459,2022-05-26,5,56,14.85
52109,2022-10-05,7,66,637
52143,2022-10-05,7,19,204
52194,2022-10-05,7,25,
52328,2022-10-05,7,41,
52383,2022-10-05,7,47,56.93
52420,2022-10-05,7,52,30.38
52482,2022-10-05,7,59,54.45
52585,2022-10-05,7,72,116
52618,2022-10-05,7,75,98.23
52634,2022-10-05,7,77,72
52131,2022-09-21,2,18,113.94
52581,2022-09-21,2,71,79.5
172,2022-06-11,5,24,75
52525,2022-06-11,5,63,45
52538,2022-06-11,5,65,78
52189,2022-02-25,7,25,
52593,2022-02-25,7,73,11.98
52622,2022-02-25,7,76,23.53
52223,2022-01-09,2,29,
52232,2022-01-09,2,30,13.5
52233,2022-10-18,4,30,13.5
52558,2022-10-18,4,68,59.99
52566,2022-10-18,4,69,109.98
52594,2022-10-18,4,73,11.98
52245,2022-03-24,,31,15
52253,2022-02-23,7,32,25
52561,2022-02-23,7,68,55.34
52574,2022-02-23,7,70,120
52639,2022-02-23,7,78,99
52257,2022-12-18,2,32,23.18
52395,2022-12-18,2,49,33
52417,2022-12-18,2,52,38
52265,2022-11-25,7,33,27
52540,2022-11-25,7,65,54.9
52596,2022-11-25,7,73,11.98
52608,2022-11-25,7,74,14.64
52295,2022-12-16,4,46,37
52349,2022-12-16,4,43,190
52655,2022-12-16,4,80,160
52339,2022-04-08,7,42,141.33
52445,2022-04-08,7,55,6.59
52491,2022-04-08,7,60,16.5
52609,2022-04-08,7,75,99.75
52361,2022-10-25,7,44,346.66
52419,2022-10-25,7,52,38
52515,2022-10-25,7,62,80
52646,2022-10-25,7,79,124.98
52368,2022-11-11,2,45,574.98
52647,2022-11-11,2,79,124.98
52376,,2,47,65
52386,,2,48,110
52400,,2,50,4
52511,,2,80,47.06
52663,,2,81,80
52382,2022-06-09,7,47,44.83
52414,2022-06-09,7,51,57.75
52542,2022-06-09,7,90,74.25
14.39,2022-06-09,7,74,214
52628,2022-06-09,7,77,74.25
52424,2022-12-02,2,53,28.55
52441,2022-12-02,2,54,124
52458,2022-12-02,2,56,14.85
52513,2022-12-02,2,62,68.47
52543,2022-12-02,2,66,74.25
52521,2022-01-31,5,63,30
52539,2022-01-31,5,65,75.51
52562,2022-01-31,5,,55.86
52620,2022-01-31,5,76,40
52522,2022-11-11,4,72,45
52557,2022-11-11,4,68,
52582,2022-11-11,4,71,90
52636,2022-11-11,4,78,99
52524,2022-06-12,5,63,45
52569,2022-06-12,5,,109.98
52600,2022-06-12,5,73,11.98
52526,2022-09-12,5,63,45
52565,2022-09-12,5,24,109.98
52575,2022-09-12,5,70,120
52535,2022-03-21,3,39,78
52556,2022-11-17,8,68,59.99
52559,2022-10-05,5,,59.99
52563,2022-02-21,4,69,109.98
52578,2022-02-21,4,,90
52567,2022-11-11,7,69,109.98
52571,2022-10-12,7,70,120
52572,2022-10-20,8,70,120
52606,2022-09-06,4,,16
52650,2022-09-06,4,36,124.98
52656,2022-09-06,4,80,160
52660,2022-08-17,2,80,160
53572,2021-10-05,4,1,5.32
53676,2021-10-05,4,16,1.7
53753,2021-10-05,4,27,373.08
53814,2021-10-05,4,34,124
53855,2021-10-05,4,41,30.06
53869,2021-10-05,4,43,167.63
53573,2021-04-20,8,1,6.03
53580,2021-04-20,8,2,12.13
53592,2021-04-20,8,3,22.84
53790,2021-04-20,8,31,15.6
54227,2021-04-20,8,92,4.92
53574,2021-09-25,4,1,4.75
53579,2021-09-25,4,2,12.13
53799,2021-09-25,4,32,25.31
54116,2021-09-25,4,76,40.02
53575,2021-12-10,5,1,5.32
53700,2021-12-10,5,19,213.42
53765,2021-12-10,5,28,28.3
53837,2021-12-10,5,38,27.23
53852,2021-12-10,5,40,22.79
53882,2021-12-10,5,44,301.7
53894,2021-12-10,5,45,490.73
53903,2021-12-10,5,47,
53920,2021-12-10,5,50,3.23
53930,2021-12-10,5,51,56.88
53943,2021-12-10,5,53,35.54
53957,2021-12-10,5,54,45.52
53986,2021-12-10,5,58,71.68
53999,2021-12-10,5,,54.47
54001,2021-12-10,5,60,16.31
54064,2021-12-10,5,68,55.2
54125,2021-12-10,5,77,74.77
54145,2021-12-10,5,80,140.42
54310,2021-12-10,5,103,424.57
54412,2021-12-10,5,115,8.27
53576,,4,1,6.03
53731,,4,24,76.73
53830,,4,36,30.64
53836,,4,38,30.84
53865,,4,42,151.38
54042,,4,65,78
54050,,4,66,92.91
54089,,4,72,147.57
53577,2021-11-10,4,1,6.03
53584,2021-11-10,4,2,12.13
53593,2021-11-10,4,3,22.84
53733,2021-11-10,4,,63.95
54130,2021-11-10,4,78,103.37
54221,2021-11-10,4,91,4.92
54241,2021-11-10,4,94,4.78
53578,2021-09-18,7,1,6.03
53645,2021-09-18,7,10,17.4
53687,2021-09-18,7,18,114.9
53705,2021-09-18,7,20,112.9
53754,2021-09-18,7,27,327.89
53798,2021-09-18,7,32,25.31
53802,2021-09-18,7,33,27.3
53868,2021-09-18,7,43,189.77
54081,2021-09-18,7,70,122.06
54118,2021-09-18,7,76,40.02
54243,2021-09-18,7,94,4.78
54264,2021-09-18,7,97,34.77
53581,2021-06-14,1,2,11.14
53608,2021-06-14,1,5,48.38
53629,2021-06-14,1,8,114.9
53636,2021-06-14,1,9,11.1
53697,2021-06-14,1,19,213.42
53706,2021-06-14,1,20,101.61
53907,2021-06-14,1,47,56.59
53963,2021-06-14,1,55,26
54016,2021-06-14,1,61,32.2
54018,2021-06-14,1,62,67.7
54053,2021-06-14,1,66,76.65
54066,2021-06-14,1,68,55.2
54169,2021-06-14,1,84,102.34
54184,2021-06-14,1,85,257.79
54260,2021-06-14,1,97,31.29
54284,2021-06-14,1,100,4.71
54397,2021-06-14,1,113,9.93
53582,2021-10-07,5,2,12.13
53590,2021-10-07,5,3,22.84
53674,2021-10-07,5,15,756.82
53794,2021-10-07,5,32,25.31
53849,2021-10-07,5,40,20.04
54084,2021-10-07,5,71,90.76
54122,2021-10-07,5,77,90.63
54170,2021-10-07,5,84,113.73
53583,2021-03-31,5,2,11.14
53650,2021-03-31,5,11,318.86
53675,2021-03-31,5,16,1.7
53689,2021-03-31,5,18,118.15
53838,2021-03-31,5,56,27.23
53864,2021-03-31,5,42,
54099,2021-03-31,5,73,10.94
54140,2021-03-31,5,79,121.5
54175,2021-03-31,5,84,102.34
54183,2021-03-31,5,85,257.79
54283,2021-03-31,5,100,4.71
53585,2021-11-20,2,2,11.14
53611,2021-11-20,2,6,111
53646,2021-11-20,2,10,14.89
53726,2021-11-20,2,23,86.45
53823,2021-11-20,2,35,22.61
54110,2021-11-20,2,75,104.69
54143,2021-11-20,2,80,140.42
54149,2021-11-20,2,81,69.27
53586,2021-01-07,2,2,
53625,2021-01-07,2,8,66
53679,2021-01-07,2,17,84.41
53760,2021-01-07,2,27,441.8
53809,2021-01-07,2,34,
53822,2021-01-07,2,35,24.86
54117,2021-01-07,2,76,40.02
54134,2021-01-07,2,78,103.37
133.63,2021-01-07,2,79,133.63
54144,2021-01-07,2,80,164.08
54270,2021-01-07,2,98,5.82
53587,2021-01-09,4,3,20.63
53598,2021-01-09,4,4,6.44
53642,2021-01-09,4,10,14.89
53831,2021-01-09,4,37,41.59
53870,2021-01-09,4,43,189.77
54127,2021-01-09,4,77,74.77
54262,2021-01-09,4,97,31.29
53588,,2,3,22.84
53787,,2,31,15.6
54020,,2,62,79.11
54212,,2,90,4.23
54219,,2,91,4.92
54232,,2,93,4.82
53589,2021-07-12,2,3,20.63
53658,2021-07-12,2,13,489.04
53680,2021-07-12,2,17,75.97
53713,2021-07-12,2,21,40
54121,2021-07-12,2,76,34.25
54151,2021-07-12,2,81,69.27
54238,2021-07-12,2,94,3.77
54272,2021-07-12,2,,3.9
54333,2021-07-12,2,106,838.23
35.15,2021-07-12,2,109,53.43
54400,2021-07-12,2,113,9.93
53591,2021-04-10,4,3,22.84
53610,2021-04-10,4,6,123.56
53709,2021-04-10,4,48,112.9
53746,2021-04-10,4,26,326.86
53874,2021-04-10,4,43,189.77
53885,2021-04-10,4,44,282.04
53929,2021-04-10,4,51,68.94
53938,2021-04-10,4,52,36.7
54009,2021-04-10,4,61,39.04
54047,2021-04-10,4,65,
46.45,2021-04-10,4,66,92.91
54235,2021-04-10,4,93,
53594,,4,3,16.54
53653,,4,12,581.86
1.7,,4,16,53677
53734,,4,24,72.26
54032,,4,64,33.16
54335,,4,106,838.23
54398,,4,113,9.93
54414,,4,115,8.27
53595,2021-12-01,7,4,6.44
53615,2021-12-01,7,6,111
53719,2021-12-01,7,22,13.5
53759,2021-12-01,7,27,373.08
167.63,2021-12-01,7,43,53873
121.75,2021-12-01,7,72,54092
53596,2021-02-21,5,4,7.15
53631,2021-02-21,5,9,12.15
53657,2021-02-21,5,12,576.71
53702,2021-02-21,5,20,112.9
54022,2021-02-21,5,62,79.11
54178,2021-02-21,5,85,301.2
53597,2021-08-07,5,4,6.44
53681,2021-08-07,5,,75.97
53735,2021-08-07,5,24,72.26
53827,2021-08-07,5,36,26.37
53843,2021-08-07,5,39,57.91
53848,2021-08-07,5,40,22.79
53854,2021-08-07,5,41,30.06
54052,2021-08-07,5,66,76.65
54077,2021-08-07,5,70,107.81
54098,2021-08-07,5,73,10.94
54239,2021-08-07,5,94,3.77
54258,2021-08-07,5,97,31.29
53599,2021-12-10,5,4,6.44
54056,2021-12-10,5,67,208.3
54177,2021-12-10,5,85,257.79
54274,2021-12-10,5,99,3.9
53600,2021-10-04,5,4,6.44
53696,2021-10-04,5,19,213.42
53742,2021-10-04,5,25,228.13
53757,2021-10-04,5,27,373.08
53812,2021-10-04,5,34,40.22
53839,2021-10-04,5,38,27.23
53850,2021-10-04,5,40,22.79
54097,2021-10-04,5,73,10.94
53601,2021-07-13,8,4,6.44
53710,2021-07-13,8,21,34.22
53758,2021-07-13,8,27,373.08
53841,2021-07-13,8,38,27.23
54154,2021-07-13,8,81,69.27
54237,2021-07-13,8,94,3.77
54253,2021-07-13,8,96,20.62
53602,2021-01-31,5,4,7.15
53811,2021-01-31,5,34,46.31
53875,2021-01-31,5,43,189.77
53603,2021-05-16,4,5,48.38
53637,2021-05-16,4,9,9.14
53641,2021-05-16,4,10,14.89
53665,2021-05-16,4,14,568.95
53728,2021-05-16,4,23,86.45
53813,2021-05-16,4,34,40.22
54126,2021-05-16,4,,74.77
54176,2021-05-16,4,85,257.79
54218,2021-05-16,4,91,3.89
54234,2021-05-16,4,93,3.8
54255,2021-05-16,4,96,16.37
53604,2021-06-04,7,5,48.38
53740,2021-06-04,7,25,228.13
53810,2021-06-04,7,34,40.22
53828,2021-06-04,7,,26.37
53844,2021-06-04,7,39,57.91
54174,2021-06-04,7,84,81.23
54204,2021-06-04,7,88,5.05
53605,2021-08-14,3,5,48.38
53635,2021-08-14,3,9,11.1
53639,2021-08-14,3,40,14.89
53661,2021-08-14,3,13,489.04
53722,2021-08-14,3,22,13.5
53816,2021-08-14,3,,46.31
53832,2021-08-14,3,37,41.59
54252,2021-08-14,3,96,20.62
53606,2021-07-14,2,5,54.09
53666,2021-07-14,2,14,527.21
53815,2021-07-14,2,34,46.31
53821,2021-07-14,2,35,24.86
53609,2021-06-27,2,5,48.38
53613,2021-06-27,2,6,111
53795,2021-06-27,2,32,22.36
54030,2021-06-27,2,63,40.61
54045,2021-06-27,2,65,64.34
54105,2021-06-27,2,74,14.4
54153,2021-06-27,2,81,69.27
54193,2021-06-27,2,87,5.76
54206,2021-06-27,2,89,5.38
54256,2021-06-27,2,96,20.62
53612,2021-09-14,2,6,111
53638,2021-09-14,2,9,11.1
53800,2021-09-14,2,32,22.36
53808,2021-09-14,2,34,40.22
53900,2021-09-14,2,47,56.59
53919,2021-09-14,2,50,3.23
53934,2021-09-14,2,52,30.28
53984,2021-09-14,2,57,64.3
54003,2021-09-14,2,60,9.89
54025,2021-09-14,2,,40.61
54034,2021-09-14,2,64,33.16
54044,2021-09-14,2,65,64.34
54082,2021-09-14,2,71,80.16
54137,2021-09-14,2,79,121.5
54165,2021-09-14,2,83,80.41
54303,2021-09-14,2,103,424.57
54334,2021-09-14,2,,992.65
53614,2021-04-06,5,6,111
53628,2021-04-06,5,8,114.9
53632,2021-04-06,5,9,11.1
53668,2021-04-06,5,14,568.95
53720,2021-04-06,5,22,13.5
53803,2021-04-06,5,33,24.12
53846,2021-04-06,5,39,57.91
54115,2021-04-06,5,75,104.69
54230,2021-04-06,5,93,3.8
53616,2021-07-28,7,7,65.23
53908,2021-07-28,7,48,107.86
53987,2021-07-28,7,58,79.65
53617,2021-07-27,7,7,65.23
53670,2021-07-27,7,15,756.82
54026,2021-07-27,7,63,45.97
53618,2021-06-20,5,7,58.93
53643,2021-06-20,5,10,52
53654,2021-06-20,5,12,581.86
53835,2021-06-20,5,37,41.59
54029,2021-06-20,5,63,40.61
54191,2021-06-20,5,86,4.42
53619,2021-05-20,2,7,65.23
53634,2021-05-20,2,9,12.15
53721,2021-05-20,2,,15.28
53729,2021-05-20,2,23,97.87
53786,2021-05-20,2,31,15.6
54120,2021-05-20,2,76,40.02
54179,2021-05-20,2,85,225.77
53621,2021-10-20,5,7,65.23
53644,2021-10-20,5,10,17.4
53685,2021-10-20,5,18,133.75
53820,2021-10-20,5,35,24.86
54019,2021-10-20,5,62,79.11
53622,2021-01-29,7,7,58.93
53712,2021-01-29,7,21,34.22
53739,2021-01-29,7,25,228.13
54038,2021-01-29,7,64,33.16
54124,2021-01-29,7,77,74.77
53623,2021-04-03,,8,134.63
54198,2021-04-03,,87,5.76
54273,2021-04-03,,99,3.9
54331,2021-04-03,,106,671.9
53624,2021-10-25,7,8,114.9
54043,2021-10-25,7,65,64.34
54095,2021-10-25,7,73,
54106,2021-10-25,7,74,14.4
54166,2021-10-25,7,83,80.41
54185,2021-10-25,7,86,4.42
53626,2021-08-06,2,8,134.63
30.28,2021-08-06,2,21,36.34
53730,2021-08-06,2,24,76.73
54027,2021-08-06,2,63,45.97
53630,2021-11-25,5,8,28
53640,2021-11-25,5,10,14.89
53686,2021-11-25,5,18,118.15
53714,2021-11-25,5,21,34.22
53724,2021-11-25,5,23,86.45
53853,2021-11-25,5,40,22.79
54086,2021-11-25,5,71,80.16
54123,2021-11-25,5,77,74.77
53633,2021-10-05,7,9,11.1
53711,2021-10-05,7,21,34.22
53792,2021-10-05,7,31,12.86
53877,2021-10-05,7,44,301.7
53886,2021-10-05,7,45,490.73
53927,2021-10-05,7,51,56.88
53954,2021-10-05,7,54,45.52
53978,2021-10-05,7,57,64.3
54073,2021-10-05,7,69,92.33
54096,2021-10-05,7,73,10.94
54112,2021-10-05,7,75,104.69
54164,2021-10-05,7,83,80.41
54402,2021-10-05,7,113,9.93
54417,2021-10-05,7,56,8.27
53647,2021-12-15,,11,318.86
53660,2021-12-15,,13,489.04
53771,2021-12-15,,29,
54076,2021-12-15,,70,107.81
53648,2021-07-15,,11,318.86
53748,2021-07-15,,26,288.73
53947,2021-07-15,,53,28
54295,2021-07-15,,102,672.59
54366,2021-07-15,,110,100.05
54406,2021-07-15,,114,157.42
54410,2021-07-15,,115,
53649,2021-10-13,1,11,318.86
53695,2021-10-13,1,,213.42
30.06,2021-10-13,1,41,50
53909,2021-10-13,1,48,88.98
53935,2021-10-13,1,52,30.28
54074,2021-10-13,1,69,
54113,2021-10-13,1,75,104.69
54162,2021-10-13,1,82,88
53652,2021-07-19,4,12,633
53699,2021-07-19,4,19,213.42
53708,2021-07-19,4,20,101.61
53824,2021-07-19,4,35,22.61
54087,2021-07-19,4,71,80.16
54114,2021-07-19,4,75,104.69
5.36,2021-07-19,4,90,54214
54224,2021-07-19,4,91,
54266,2021-07-19,4,98,4.8
54281,2021-07-19,4,112,4.71
53655,2021-08-11,7,12,581.86
53779,2021-08-11,7,30,11.19
53892,2021-08-11,7,45,490.73
53916,2021-08-11,7,49,25.92
53921,2021-08-11,7,50,3.92
53931,2021-08-11,7,51,56.88
53933,2021-08-11,7,52,30.28
53955,2021-08-11,7,54,45.52
53974,2021-08-11,7,56,14.1
54010,2021-08-11,7,61,32.2
54222,2021-08-11,7,91,3.89
53659,2021-10-07,4,13,489.04
107.81,2021-10-07,4,70,54080
54188,2021-10-07,4,,4.42
54300,2021-10-07,4,102,672.59
925.85,2021-10-07,4,107,54345
54368,2021-10-07,4,110,100.05
54377,2021-10-07,4,111,145.75
54399,2021-10-07,4,113,9.93
54411,2021-10-07,4,115,8.27
53662,2021-10-21,4,13,489.04
53727,2021-10-21,4,23,86.45
54035,2021-10-21,4,64,20.1
54285,2021-10-21,4,101,464.58
54305,2021-10-21,4,103,424.57
54351,2021-10-21,4,108,728.66
54363,2021-10-21,4,,53.43
53663,2021-07-23,4,14,598.53
53718,2021-07-23,4,22,
54083,2021-07-23,4,71,90.76
54279,2021-07-23,4,100,5.71
53664,2021-10-16,3,14,
53741,2021-10-16,3,25,
53770,2021-10-16,3,29,60.79
53791,2021-10-16,3,31,12.86
57.91,2021-10-16,3,39,53845
54119,2021-10-16,3,76,34.25
54138,2021-10-16,3,79,121.5
54290,2021-10-16,3,101,
54389,2021-10-16,3,112,7.96
54401,2021-10-16,3,,9.93
54405,2021-10-16,3,114,157.42
53667,2021-04-19,2,14,568.95
53762,2021-04-19,2,28,28.3
54192,2021-04-19,2,87,4.42
54209,2021-04-19,2,89,6.96
53669,2021-04-17,4,15,607.66
53690,2021-04-17,4,18,133.75
53745,2021-04-17,4,25,258.26
53806,2021-04-17,4,33,27.3
54102,2021-04-17,4,74,16.02
54133,2021-04-17,4,78,103.37
54189,2021-04-17,4,86,5.76
54205,2021-04-17,4,88,6.73
53671,2021-02-01,7,15,668.52
53772,2021-02-01,7,29,60.79
53672,2021-08-11,5,15,711.48
53737,2021-08-11,5,24,76.73
53773,2021-08-11,5,29,71.02
53804,2021-08-11,5,33,27.3
53840,2021-08-11,5,38,30.84
53851,2021-08-11,5,40,25.29
54202,2021-08-11,5,88,6.73
53673,2021-08-10,4,15,756.82
53723,2021-08-10,4,22,15.28
53801,2021-08-10,4,33,27.3
53861,2021-08-10,4,42,151.38
53888,2021-08-10,4,45,555.53
53902,2021-08-10,4,47,63.49
53942,2021-08-10,4,53,39.49
53959,2021-08-10,4,54,34.36
53995,2021-08-10,4,59,59.25
54094,2021-08-10,4,73,12.15
54226,2021-08-10,4,92,4.92
54246,2021-08-10,4,94,3.77
54248,2021-08-10,4,95,4.86
54261,2021-08-10,4,97,31.29
54393,2021-08-10,4,112,9.01
53683,2021-07-16,5,17,75.97
54046,2021-07-16,5,65,64.34
54210,2021-07-16,5,89,5.38
54242,2021-07-16,5,94,3.77
54259,2021-07-16,5,97,31.29
54332,2021-07-16,5,106,838.23
54354,2021-07-16,5,108,728.66
54391,2021-07-16,5,112,7.96
54415,2021-07-16,5,115,8.27
53684,2021-03-27,5,17,84.41
53766,2021-03-27,5,28,30.44
53788,2021-03-27,5,31,15.6
54278,2021-03-27,5,99,4.94
53688,2021-10-09,7,18,118.15
54128,2021-10-09,7,77,74.77
54190,2021-10-09,7,86,4.42
53691,2021-04-29,7,18,118.15
53805,2021-04-29,7,,24.12
54031,2021-04-29,7,,40.61
54033,2021-04-29,7,64,33.16
54161,2021-04-29,7,82,27.13
54288,2021-04-29,7,101,464.58
54362,2021-04-29,7,109,53.43
54403,2021-04-29,7,114,157.42
53694,2021-05-26,7,19,245.66
53703,2021-05-26,7,20,112.9
53785,2021-05-26,7,30,13.57
53881,2021-05-26,7,44,312.51
53893,2021-05-26,7,45,
53897,2021-05-26,7,46,73.55
53945,2021-05-26,7,53,39.49
53967,2021-05-26,7,55,7.8
53971,2021-05-26,7,56,17.09
54229,2021-05-26,7,92,4.92
53698,2021-12-12,2,19,213.42
53752,2021-12-12,2,26,288.73
53756,2021-12-12,2,27,373.08
53904,2021-12-12,2,47,56.59
53913,2021-12-12,2,48,88.98
53941,2021-12-12,2,52,30.28
53950,2021-12-12,2,54,45.52
54004,2021-12-12,2,60,16.31
54014,2021-12-12,2,61,32.2
53701,2021-10-07,2,20,112.9
53871,2021-10-07,2,43,189.77
