ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
74273,6278,,36.0,40.77,81.55,81.55,Connor Department Store,132,145,56,19,2020-10-23,1
74451,6278,74,42.0,11.89,16.64,16.64,Connor Department Store,132,145,56,19,2020-10-23,1
73441,6278,14,36.0,615.48,677.03,541.63,Connor Department Store,132,145,56,19,2020-10-23,1
74247,5526,,,20.8,41.61,36.4,American Home,162,169,55,19,2020-09-14,7
74819,5526,,162.0,2.33,6.55,5.5,American Home,162,169,55,19,2020-09-14,7
73404,5526,13,34.0,431.42,582.41,544.66,American Home,162,169,55,19,2020-09-14,7
73715,5526,24,38.0,64.05,76.86,73.66,American Home,162,169,55,19,2020-09-14,7
74248,5734,34,,20.8,41.61,41.61,Edward's Department Store,115,125,56,19,2020-05-17,8
74671,5734,86,88.0,,5.59,5.59,Edward's Department Store,115,125,56,19,2020-05-17,8
73187,5734,6,,92,129.72,129.72,Edward's Department Store,115,125,56,19,2020-05-17,8
73205,5734,7,14.0,48.38,66.77,66.77,Edward's Department Store,115,125,56,19,2020-05-17,8
74962,5734,93,,1.79,4.5,4.5,Edward's Department Store,115,125,56,19,2020-05-17,8
20.8,5753,64,42.0,74249,41.61,28,The Marketplace,79,88,55,19,2020-05-11,
74725,5753,,110.0,1.83,5.5,5.5,The Marketplace,79,88,55,19,2020-05-11,
74251,6159,28,64.0,41.61,20.8,41.61,Connor Department Store,130,141,63,22,2020-07-18,
74705,6159,87,60.0,1.83,5.5,5.5,Connor Department Store,130,141,63,22,2020-07-18,
74927,6159,93,4.0,1.79,76,4.5,Connor Department Store,130,141,63,22,2020-07-18,
75019,6159,95,178.0,2.76,5.55,5.55,Connor Department Store,130,141,63,22,2020-07-18,
74252,6489,64,50.0,20.8,,36.4,American Home,157,170,55,19,2020-02-02,
74762,6489,88,78.0,1.88,6.63,5.44,American Home,157,170,55,19,2020-02-02,
73397,6489,13,52.0,431.42,582.41,544.66,American Home,157,170,55,19,2020-02-02,
74253,6018,64,66.0,20.8,41.61,41.61,The Marketplace,79,88,55,19,2020-07-22,4
74475,6018,74,26.0,11.89,16.64,,The Marketplace,79,88,55,19,2020-07-22,4
74701,6018,87,50.0,5.5,5.5,1.83,The Marketplace,79,88,55,19,2020-07-22,4
73585,6018,18,22.0,97.87,146.83,146.83,The Marketplace,79,88,55,19,2020-07-22,4
73873,6018,29,18.0,43.22,73.5,73.5,The Marketplace,79,88,55,19,2020-07-22,4
74948,6018,93,174.0,1.79,4.5,4.5,The Marketplace,79,88,55,19,2020-07-22,4
75050,6018,95,138.0,2.76,5.55,5.55,The Marketplace,79,88,55,19,2020-07-22,4
75069,6018,96,30.0,16.1,22.54,,The Marketplace,79,88,55,19,2020-07-22,4
74254,6488,64,48.0,20.8,41.61,41.61,American Home,163,168,54,19,2020-02-12,7
74474,6488,,48.0,11.89,16.64,16.64,American Home,163,168,54,19,2020-02-12,7
74679,6488,86,100.0,1.86,5.59,5.59,American Home,163,168,54,19,2020-02-12,7
74811,6488,89,96.0,2.33,6.55,6.55,American Home,163,168,54,19,2020-02-12,7
73840,6488,28,34.0,26.87,50,33.59,American Home,163,168,54,19,2020-02-12,7
74256,6297,64,48.0,20.8,41.61,36.4,The Marketplace,77,90,55,19,2020-10-12,2
73354,6297,12,651.0,500.67,38,613.34,The Marketplace,77,90,55,19,2020-10-12,2
73553,6297,18,40.0,97.87,146.83,134.58,The Marketplace,77,90,55,19,2020-10-12,2
73866,6297,29,18.0,43.22,73.5,65.93,The Marketplace,77,90,55,19,2020-10-12,2
73929,6297,31,36.0,8.14,16.29,14.26,The Marketplace,77,90,55,19,2020-10-12,2
73976,6297,32,42.0,18.25,27.37,25.1,The Marketplace,77,90,55,19,2020-10-12,2
74257,6493,64,24.0,20.8,,41.61,Connor Department Store,,143,69,19,2020-02-06,5
74693,6493,86,116.0,1.86,5.59,5.59,Connor Department Store,,143,69,19,2020-02-06,5
73738,6493,24,77.0,64.05,76.86,36,Connor Department Store,,143,69,19,2020-02-06,5
73912,6493,30,20.0,7.38,14.77,14.77,Connor Department Store,,143,69,19,2020-02-06,5
74259,6093,64,46.0,20.8,41.61,41.61,Edward's Department Store,114,127,67,21,2020-07-08,7
73877,6093,29,18.0,43.22,73.5,73.5,Edward's Department Store,114,127,67,21,2020-07-08,7
74260,5459,64,46.0,20.8,,41.61,Edward's Department Store,117,126,59,20,2020-03-17,2
74261,6205,65,44.0,81.55,81.55,40.77,By A Thread,137,147,58,20,2020-08-24,7
74596,6205,83,28.0,60.27,96.44,96.44,By A Thread,137,147,58,20,2020-08-24,7
74856,6205,90,172.0,2.42,6.78,6.78,By A Thread,137,147,58,20,2020-08-24,7
73330,6205,12,38.0,500.67,650.89,625.41,By A Thread,137,147,58,20,2020-08-24,7
75148,6205,100,80.0,2.76,5.53,5.53,By A Thread,137,147,58,20,2020-08-24,7
74265,6683,48,65.0,40.77,81.55,81.55,Extreme Outdoors,86,99,66,21,,2
74861,6683,90,246.0,2.42,6.78,6.78,Extreme Outdoors,86,99,66,21,,2
74868,6683,91,30.0,1.95,4.88,4.88,Extreme Outdoors,86,99,66,21,,2
74990,6683,94,68.0,1.85,4.63,4.63,Extreme Outdoors,86,99,66,21,,2
74267,5533,65,28.0,40.77,81.55,81.55,Connor Department Store,134,143,69,19,2020-09-23,3
74765,5533,88,7.0,1.88,76,6.63,Connor Department Store,134,143,69,19,2020-09-23,3
73165,5533,5,16.0,38.4,54.93,54.93,Connor Department Store,134,143,69,19,2020-09-23,3
73248,5533,9,6.0,9.93,13.22,13.22,Connor Department Store,134,143,69,19,2020-09-23,3
73505,5533,16,102.0,1.02,2.06,2.06,Connor Department Store,134,143,69,19,2020-09-23,3
74269,6538,65,26.0,40.77,81.55,81.55,Extreme Outdoors,88,102,68,21,2020-01-19,5
74910,6538,92,30.0,1.96,4.92,4.92,Extreme Outdoors,88,102,68,21,2020-01-19,5
73512,6538,17,24.0,64.36,90.09,90.09,Extreme Outdoors,88,102,68,21,2020-01-19,5
73582,6538,18,22.0,97.87,146.83,146.83,Extreme Outdoors,88,102,68,21,2020-01-19,5
73628,6538,20,18.0,90.91,127.27,127.27,Extreme Outdoors,88,102,68,21,2020-01-19,5
73809,6538,27,6.0,255.85,460.52,460.52,Extreme Outdoors,88,102,68,21,2020-01-19,5
75090,6538,98,50.0,2.83,5.69,5.69,Extreme Outdoors,88,102,68,21,2020-01-19,5
74272,6299,65,34.0,40.77,81.55,81.55,The Marketplace,75,87,55,19,2020-10-20,7
73973,6299,32,44.0,18.25,27.37,27.37,The Marketplace,75,87,55,19,2020-10-20,7
74275,5545,65,32.0,40.77,81.55,81.55,The Marketplace,77,90,55,19,2020-10-14,2
73176,5545,6,6.0,92,129.72,129.72,The Marketplace,77,90,55,19,2020-10-14,2
73271,5545,10,18.0,11.35,19.29,19.29,The Marketplace,77,90,55,19,2020-10-14,2
74280,6107,65,24.0,40.77,81.55,81.55,Weston Outfitters,167,176,70,21,2020-08-16,2
74336,6107,68,34.0,,61.84,61.84,Weston Outfitters,167,176,70,21,2020-08-16,2
74355,6107,69,,71.25,106.87,106.87,Weston Outfitters,167,176,70,21,2020-08-16,2
74514,6107,76,32.0,23.84,40.52,40.52,Weston Outfitters,167,176,70,21,2020-08-16,2
74883,6107,91,38.0,1.95,,4.88,Weston Outfitters,167,176,70,21,2020-08-16,2
73141,6107,4,38.0,5.23,7.32,7.32,Weston Outfitters,167,176,70,21,2020-08-16,2
73237,6107,9,8.0,9.93,13.22,13.22,Weston Outfitters,167,176,70,21,2020-08-16,2
73366,6107,12,30.0,500.67,650.89,545.34,Weston Outfitters,167,176,70,21,2020-08-16,2
73608,6107,19,18.0,165.72,265.14,265.14,Weston Outfitters,167,176,70,21,2020-08-16,2
73696,6107,23,8.0,69.66,104.48,104.48,Weston Outfitters,167,176,70,21,2020-08-16,2
73966,6107,32,46.0,18.25,27.37,27.37,Weston Outfitters,167,176,70,21,2020-08-16,2
74924,6107,92,72.0,1.96,4.92,4.92,Weston Outfitters,167,176,70,21,2020-08-16,2
75153,6107,100,6.0,2.76,5.53,68,Weston Outfitters,167,176,70,21,2020-08-16,2
74281,5654,65,30.0,40.77,81.55,81.55,Hartman's,,150,64,22,2020-10-17,7
73393,5654,13,36.0,431.42,582.41,533.36,Hartman's,,150,64,22,2020-10-17,7
74282,5606,65,28.0,40.77,81.55,81.55,Consumer Club,124,136,67,21,2020-09-16,2
74534,5606,77,44.0,46.13,92.29,92.29,Consumer Club,124,136,67,21,2020-09-16,2
74545,5606,80,12.0,107.45,182.67,182.67,Consumer Club,124,136,67,21,2020-09-16,2
74743,5606,88,46.0,1.88,6.63,6.63,Consumer Club,124,136,67,21,2020-09-16,2
74894,5606,91,44.0,1.95,4.88,4.88,Consumer Club,124,136,67,21,2020-09-16,2
73125,5606,3,36.0,17.25,23.8,23.8,Consumer Club,124,136,67,21,2020-09-16,2
73685,5606,,8.0,11.77,17.65,17.65,Consumer Club,124,136,67,21,2020-09-16,2
73751,5606,25,22.0,190.6,285.89,285.89,Consumer Club,124,136,67,21,2020-09-16,2
74283,5926,65,,40.77,81.55,81.55,By A Thread,137,,60,20,2020-05-20,7
74320,5926,67,28.0,140.17,294.38,294.38,By A Thread,137,,60,20,2020-05-20,7
74610,5926,84,117.0,83.37,16,116.73,By A Thread,137,,60,20,2020-05-20,7
74898,5926,92,28.0,1.96,4.92,4.92,By A Thread,137,,60,20,2020-05-20,7
73727,5926,24,34.0,64.05,76.86,76.86,By A Thread,137,,60,20,2020-05-20,7
74285,5454,65,20.0,40.77,81.55,81.55,By A Thread,146,135,58,20,2020-04-14,2
46,5454,82,74563.0,21.81,32.72,32.72,By A Thread,146,135,58,20,2020-04-14,2
74830,5454,90,246.0,2.42,6.78,4.05,By A Thread,146,135,58,20,2020-04-14,2
73557,5454,24,18.0,97.87,146.83,146.83,By A Thread,146,135,58,20,2020-04-14,2
74923,5454,92,36.0,1.96,4.92,4.92,By A Thread,146,135,58,20,2020-04-14,2
74289,5609,66,18.0,49,98.01,98.01,Extreme Outdoors,86,99,67,21,2020-09-09,7
74412,5609,72,12.0,74.15,148.3,148.3,Extreme Outdoors,86,99,67,21,2020-09-09,7
73478,5609,15,14.0,554.59,831.88,831.88,Extreme Outdoors,86,99,67,21,2020-09-09,7
73674,5609,22,12.0,8,17.65,17.65,Extreme Outdoors,86,99,67,21,2020-09-09,7
74988,5609,86,94.0,1.85,4.63,4.63,Extreme Outdoors,86,99,67,21,2020-09-09,7
75112,5609,98,40.0,2.83,5.69,5.69,Extreme Outdoors,86,99,67,21,2020-09-09,7
75159,5609,100,70.0,2.76,5.53,5.53,Extreme Outdoors,86,99,67,21,2020-09-09,7
74290,6209,49,98.0,66,24,98.01,Extreme Outdoors,84,101,58,20,2020-07-25,7
74419,6209,72,20.0,74.15,148.3,148.3,Extreme Outdoors,84,101,58,20,2020-07-25,7
74624,6209,84,18.0,83.37,116.73,116.73,Extreme Outdoors,84,101,58,20,2020-07-25,7
74869,6209,91,80.0,1.95,4.88,4.88,Extreme Outdoors,84,101,58,20,2020-07-25,7
73524,6209,17,30.0,64.36,90.09,90.09,Extreme Outdoors,84,101,58,20,2020-07-25,7
73554,6209,18,38.0,97.87,146.83,146.83,Extreme Outdoors,84,101,58,20,2020-07-25,7
73637,6209,20,18.0,90.91,127.27,127.27,Extreme Outdoors,84,101,58,20,2020-07-25,7
74971,6209,94,62.0,1.85,4.63,4.63,Extreme Outdoors,84,101,58,20,2020-07-25,7
75053,6209,96,18.0,16.1,22.54,22.54,Extreme Outdoors,84,101,58,20,2020-07-25,7
75131,6209,99,18.0,1.92,4.82,4.82,Extreme Outdoors,84,101,58,20,2020-07-25,7
74292,5827,,22.0,49,98.01,98.01,Falcon Outfitters,100,111,74,21,2020-05-19,2
74479,5827,74,60.0,11.89,16.64,16.64,Falcon Outfitters,100,111,74,21,2020-05-19,2
74538,5827,77,46.0,46.13,92.29,,Falcon Outfitters,100,111,74,21,2020-05-19,2
74884,5827,91,46.0,1.95,4.88,4.88,Falcon Outfitters,100,111,74,21,2020-05-19,2
73119,5827,3,,17.25,23.8,23.8,Falcon Outfitters,100,111,74,21,2020-05-19,2
73154,5827,5,55.0,38.4,16,54.93,Falcon Outfitters,100,111,74,21,2020-05-19,2
73291,5827,10,16.0,11.35,19.29,19.29,Falcon Outfitters,100,111,74,21,2020-05-19,2
73702,5827,23,8.0,69.66,104.48,104.48,Falcon Outfitters,100,111,74,21,2020-05-19,2
75162,5827,100,82.0,2.76,5.53,5.53,Falcon Outfitters,100,111,74,21,2020-05-19,2
74301,5608,67,24.0,140.17,294.38,294.38,Extreme Outdoors,88,102,67,21,2020-10-08,5
74517,5608,76,24.0,48,40.52,40.52,Extreme Outdoors,88,102,67,21,2020-10-08,5
74592,5608,83,26.0,60.27,96.44,96.44,Extreme Outdoors,88,102,67,21,2020-10-08,5
74612,5608,84,16.0,83.37,116.73,116.73,Extreme Outdoors,88,102,67,21,2020-10-08,5
73122,5608,3,26.0,17.25,23.8,23.8,Extreme Outdoors,88,102,67,21,2020-10-08,5
73741,5608,25,34.0,190.6,285.89,285.89,Extreme Outdoors,88,102,67,21,2020-10-08,5
73904,5608,30,18.0,7.38,14.77,14.77,Extreme Outdoors,88,102,67,21,2020-10-08,5
74306,5886,,28.0,140.17,294.38,294.38,,129,137,62,22,2020-06-13,5
74564,5886,82,46.0,21.81,32.72,32.72,,129,137,62,22,2020-06-13,5
73522,5886,17,20.0,64.36,90.09,90.09,,129,137,62,22,2020-06-13,5
73844,5886,28,20.0,26.87,33.59,,,129,137,62,22,2020-06-13,5
74968,5886,93,132.0,1.79,4.5,4.5,,129,137,62,22,2020-06-13,5
74994,5886,94,120.0,1.85,4.63,,,129,137,62,22,2020-06-13,5
75047,5886,95,244.0,2.76,5.55,5.55,,129,137,62,22,2020-06-13,5
74312,5653,67,30.0,,294.38,294.38,,87,95,62,22,2020-09-30,7
74413,5653,72,20.0,74.15,148.3,148.3,,87,95,62,22,2020-09-30,7
74509,5653,76,44.0,,40.52,40.52,,87,95,62,22,2020-09-30,7
74643,5653,85,10.0,211.52,359.6,359.6,,87,95,62,22,2020-09-30,7
74839,5653,90,148.0,2.42,6.78,6.78,,87,95,62,22,2020-09-30,7
74891,5653,91,58.0,4.88,4.88,1.95,,87,95,62,22,2020-09-30,7
73368,5653,12,34.0,500.67,650.89,615.63,,87,95,62,22,2020-09-30,7
73569,5653,18,28.0,97.87,146.83,,,87,95,62,22,2020-09-30,7
73691,5653,23,104.0,69.66,104.48,10,,87,95,62,22,2020-09-30,7
73767,5653,26,18.0,247.25,370.86,370.86,,87,95,62,22,2020-09-30,7
74973,5653,94,66.0,1.85,4.63,4.63,,87,95,62,22,2020-09-30,7
75066,5653,96,16.0,18,22.54,,,87,95,62,22,2020-09-30,7
74323,5675,67,38.0,140.17,294.38,294.38,By A Thread,,146,59,20,2020-09-29,7
73907,5675,30,28.0,7.38,14.77,14.77,By A Thread,,146,59,20,2020-09-29,7
74327,6165,68,62.0,47.56,34,61.84,Eye Dimensions,92,103,62,22,2020-08-04,
74405,6165,71,12.0,63.75,95.62,95.62,Eye Dimensions,92,103,62,22,2020-08-04,
74328,5890,68,48.0,47.56,61.84,61.84,150,140,Hartman's,63,22,2020-06-13,7
75012,5890,95,82.0,2.76,5.55,5.55,150,140,Hartman's,63,22,2020-06-13,7
74329,6102,68,18.0,47.56,61.84,61.84,Hartman's,139,152,70,21,2020-08-19,2
74784,6102,88,68.0,1.88,6.63,6.63,Hartman's,139,152,70,21,2020-08-19,2
73497,6102,16,130.0,1.02,2.06,2.06,Hartman's,139,152,70,21,2020-08-19,2
74330,5650,68,36.0,47.56,61.84,61.84,Connor Department Store,133,142,73,22,2020-10-06,1
74436,5650,73,26.0,9.13,12.78,12.78,Connor Department Store,133,142,73,22,2020-10-06,1
73862,5650,29,16.0,43.22,73.5,73.5,Connor Department Store,133,142,73,22,2020-10-06,1
74332,5818,68,34.0,47.56,61.84,61.84,Buena Vista Eyeware,112,123,70,21,2020-06-23,3
74418,5818,72,20.0,74.15,148.3,148.3,Buena Vista Eyeware,112,123,70,21,2020-06-23,3
74335,6542,68,36.0,61.84,61.84,47.56,Hartman's,142,151,67,21,2020-02-04,2
73388,6542,,28.0,431.42,582.41,556,Hartman's,142,151,67,21,2020-02-04,2
73758,6542,25,22.0,190.6,285.89,285.89,Hartman's,142,151,67,21,2020-02-04,2
73946,6542,31,40.0,8.14,16.29,16.29,Hartman's,142,151,67,21,2020-02-04,2
74338,6578,68,,47.56,61.84,61.84,Hartman's,140,150,63,22,2020-02-18,2
74816,6578,89,106.0,2.33,6.55,6.55,Hartman's,140,150,63,22,2020-02-18,2
73504,6578,16,128.0,1.02,2.06,2.06,Hartman's,140,150,63,22,2020-02-18,2
73829,6578,28,34.0,26.87,33.59,24,Hartman's,140,150,63,22,2020-02-18,2
73882,6578,29,18.0,43.22,73.5,73.5,Hartman's,140,150,63,22,2020-02-18,2
73936,6578,31,30.0,8.14,16.29,16.29,Hartman's,140,150,63,22,2020-02-18,2
75040,6578,95,216.0,2.76,5.55,5.55,Hartman's,140,150,63,22,2020-02-18,2
74339,6091,68,36.0,47.56,61.84,61.84,Donovan's Sports,99,107,,21,2020-07-31,2
73749,6091,25,32.0,190.6,285.89,285.89,Donovan's Sports,99,107,,21,2020-07-31,2
73874,6091,29,18.0,43.22,73.5,73.5,Donovan's Sports,99,107,,21,2020-07-31,2
73911,6091,30,24.0,7.38,14.77,14.77,Donovan's Sports,99,107,,21,2020-07-31,2
74341,6084,68,62.0,61.84,47.56,34,Buena Vista Eyeware,111,122,68,21,2020-07-30,7
74406,6084,71,18.0,63.75,95.62,95.62,Buena Vista Eyeware,111,122,68,21,2020-07-30,7
74342,5682,,50.0,47.56,61.84,56.84,Hartman's,143,154,59,20,2020-09-18,5
73231,5682,8,22.0,88.23,151.77,,Hartman's,143,154,59,20,2020-09-18,5
73575,5682,18,36.0,,146.83,129.69,Hartman's,143,154,59,20,2020-09-18,5
73600,5682,19,20.0,165.72,265.14,230.35,Hartman's,143,154,59,20,2020-09-18,5
73828,5682,28,26.0,26.87,33.59,31.25,Hartman's,143,154,59,20,2020-09-18,5
73860,5682,29,12.0,43.22,73.5,62.9,Hartman's,143,154,59,20,2020-09-18,5
74344,5822,68,38.0,47.56,61.84,61.84,Donovan's Sports,95,110,68,21,2020-06-27,1
73303,5822,11,18.0,264.38,370.13,370.13,Donovan's Sports,95,110,68,21,2020-06-27,1
73430,5822,14,32.0,541.63,677.03,586.63,Donovan's Sports,95,110,68,21,2020-06-27,1
73454,5822,15,18.0,554.59,831.88,767.46,Donovan's Sports,95,110,68,21,2020-06-27,1
74345,6675,68,26.0,47.56,61.84,61.84,Donovan's Sports,95,110,67,21,2020-12-13,7
73753,6675,25,28.0,190.6,285.89,285.89,Donovan's Sports,95,110,67,21,2020-12-13,7
73762,6675,26,16.0,247.25,370.86,370.86,Donovan's Sports,95,110,67,21,2020-12-13,7
74346,6535,68,34.0,47.56,61.84,61.84,Donovan's Sports,98,109,70,21,2020-01-28,4
74349,6544,68,74.0,47.56,61.84,61.84,Hartman's,139,152,74,21,2020-01-13,2
74753,6544,88,80.0,1.88,6.63,6.63,Hartman's,139,152,74,21,2020-01-13,2
73439,6544,14,38.0,541.63,,616.86,Hartman's,139,152,74,21,2020-01-13,2
74350,5416,68,28.0,61.84,61.84,47.56,Hartman's,140,150,73,,2020-04-20,2
74696,5416,86,62.0,1.86,5.59,5.59,Hartman's,140,150,73,,2020-04-20,2
74747,5416,88,,1.88,6.63,6.63,Hartman's,140,150,73,,2020-04-20,2
73234,5416,8,14.0,88.23,151.77,,Hartman's,140,150,73,,2020-04-20,2
73398,5416,13,24.0,431.42,582.41,582.41,Hartman's,140,150,73,,2020-04-20,2
73545,5416,17,20.0,64.36,90.09,,Hartman's,140,150,73,,2020-04-20,2
74960,5416,93,72.0,1.79,4.5,4.5,Hartman's,140,150,73,,2020-04-20,2
75100,5416,98,40.0,2.83,5.69,5.69,Hartman's,140,150,73,,2020-04-20,2
74353,5888,69,,71.25,106.87,106.87,Eye Dimensions,93,104,62,22,2020-06-17,7
74354,6380,69,14.0,71.25,106.87,106.87,Eye Dimensions,94,105,67,21,2020-10-25,
10,6426,69,74357.0,71.25,106.87,106.87,Eye Dimensions,92,103,73,,2020-10-11,7
74387,6426,70,16.0,81.8,122.7,122.7,Eye Dimensions,92,103,73,,2020-10-11,7
74396,6426,71,16.0,63.75,95.62,95.62,Eye Dimensions,92,103,73,,2020-10-11,7
74360,6425,69,10.0,71.25,106.87,106.87,Eye Dimensions,93,104,73,22,2020-10-25,5
74361,5414,69,16.0,71.25,106.87,106.87,Eye Dimensions,93,104,62,22,2020-03-30,2
74378,5414,70,16.0,81.8,122.7,122.7,Eye Dimensions,93,104,62,22,2020-03-30,2
74365,6208,69,16.0,71.25,106.87,106.87,Edward's Department Store,117,126,60,20,2020-08-20,
74666,6208,86,6.0,1.86,114,5.59,Edward's Department Store,117,126,60,20,2020-08-20,
74708,6208,,82.0,1.83,5.5,5.5,Edward's Department Store,117,126,60,20,2020-08-20,
74792,6208,89,72.0,2.33,6.55,6.55,Edward's Department Store,117,126,60,20,2020-08-20,
73126,6208,3,28.0,17.25,23.8,23.8,Edward's Department Store,117,126,60,20,2020-08-20,
73245,6208,9,4.0,9.93,13.22,13.22,Edward's Department Store,117,126,60,20,2020-08-20,
74369,6691,70,14.0,81.8,122.7,122.7,Weston Outfitters,167,176,74,21,2020-11-08,5
74484,6691,75,40.0,86.73,119.69,119.69,Weston Outfitters,167,176,74,21,2020-11-08,5
73147,6691,4,72.0,5.23,7.32,7.32,Weston Outfitters,167,176,74,21,2020-11-08,5
73202,6691,,67.0,48.38,22,66.77,Weston Outfitters,167,176,74,21,2020-11-08,5
73288,6691,10,,11.35,,19.29,Weston Outfitters,167,176,74,21,2020-11-08,5
73450,6691,14,24.0,541.63,677.03,677.03,Weston Outfitters,167,176,74,21,2020-11-08,5
74921,6691,92,22.0,4.92,1.96,4.92,Weston Outfitters,167,176,74,21,2020-11-08,5
75056,6691,96,34.0,16.1,22.54,22.54,Weston Outfitters,167,176,74,21,2020-11-08,5
74370,6271,70,14.0,81.8,122.7,122.7,American Home,158,167,56,19,2020-10-09,7
2.06,6271,16,138.0,1.02,2.06,73510,American Home,158,167,56,19,2020-10-09,7
73740,6271,25,14.0,190.6,285.89,285.89,American Home,158,167,56,19,2020-10-09,7
74371,6541,,14.0,,122.7,122.7,Hartman's,141,149,,21,2020-02-27,7
73896,6541,29,30.0,43.22,73.5,73.5,Hartman's,141,149,,21,2020-02-27,7
74372,5730,70,82.0,,122.7,122.7,American Home,157,170,,19,2020-06-29,3
74667,5730,86,60.0,1.86,5.59,5.59,American Home,157,170,,19,2020-06-29,3
74375,5673,70,24.0,81.8,122.7,,American Home,155,166,59,20,2020-10-21,4
73747,5673,25,14.0,190.6,285.89,285.89,American Home,155,166,59,20,2020-10-21,4
74376,5252,70,14.0,81.8,122.7,122.7,Edward's Department Store,118,128,56,19,2020-04-11,2
74669,5252,86,,1.86,5.59,5.59,Edward's Department Store,118,128,56,19,2020-04-11,2
73834,5252,28,24.0,26.87,33.59,33.59,Edward's Department Store,118,128,56,19,2020-04-11,2
74379,5348,70,14.0,81.8,122.7,122.7,Eye Dimensions,94,105,70,21,2020-03-12,7
74380,6576,70,16.0,81.8,122.7,122.7,Eye Dimensions,93,104,64,22,2020-02-19,7
74381,6378,70,14.0,81.8,122.7,,Extreme Outdoors,88,102,74,21,2020-09-25,8
74549,6378,80,18.0,107.45,182.67,182.67,Extreme Outdoors,88,102,74,21,2020-09-25,8
74636,6378,85,10.0,211.52,359.6,359.6,Extreme Outdoors,88,102,74,21,2020-09-25,8
73348,6378,12,48.0,500.67,650.89,548.61,Extreme Outdoors,88,102,74,21,2020-09-25,8
74382,5528,70,20.0,81.8,122.7,122.7,American Home,163,168,55,19,2020-10-05,4
74383,5729,70,14.0,81.8,122.7,122.7,American Home,163,168,69,19,2020-05-14,5
74654,5729,86,56.0,1.86,5.59,5.59,American Home,163,168,69,19,2020-05-14,5
75017,5729,95,140.0,2.76,5.55,5.55,American Home,163,168,69,19,2020-05-14,5
74384,6375,70,18.0,81.8,122.7,122.7,Edward's Department Store,114,127,66,21,2020-10-10,2
74678,6375,36,86.0,1.86,5.59,5.59,Edward's Department Store,114,127,66,21,2020-10-10,2
73910,6375,26,15.0,30,14.77,7,Edward's Department Store,114,127,66,21,2020-10-10,2
73927,6375,,32.0,8.14,16.29,16.29,Edward's Department Store,114,127,66,21,2020-10-10,2
74385,6085,70,18.0,81.8,122.7,122.7,Buena Vista Eyeware,112,123,67,21,2020-08-20,4
74386,6001,70,18.0,81.8,122.7,122.7,Edward's Department Store,125,115,54,19,2020-07-31,7
74660,6001,86,36.0,1.86,5.59,5.59,Edward's Department Store,125,115,54,19,2020-07-31,7
74699,6001,87,6.0,1.83,5.5,80,Edward's Department Store,125,115,54,19,2020-07-31,7
74745,6001,88,74.0,1.88,6.63,6.63,Edward's Department Store,125,115,54,19,2020-07-31,7
75023,6001,94,95.0,2.76,5.55,5.55,Edward's Department Store,125,115,54,19,2020-07-31,7
74388,5604,70,16.0,81.8,122.7,122.7,Buena Vista Eyeware,111,122,67,21,2020-10-17,7
74398,5604,71,64.0,,95.62,95.62,Buena Vista Eyeware,111,122,67,21,2020-10-17,7
74395,6103,71,18.0,63.75,95.62,95.62,Second Wind Sports,107,116,66,21,2020-08-02,2
75177,6103,101,10.0,350.14,630.25,630.25,Second Wind Sports,107,116,66,21,2020-08-02,2
75201,6103,102,4.0,442.16,928.53,928.53,Second Wind Sports,107,116,66,21,2020-08-02,2
75224,6103,104,2.0,375.72,789.02,789.02,Second Wind Sports,107,116,66,21,2020-08-02,2
75279,6103,107,2.0,618.05,1359.72,1359.72,Second Wind Sports,107,116,66,21,2020-08-02,2
75317,6103,110,12.0,63.36,126.73,126.73,Second Wind Sports,107,116,66,21,2020-08-02,2
75338,6103,111,8.0,82.11,180.63,180.63,Second Wind Sports,107,116,66,21,2020-08-02,2
74397,6692,71,22.0,63.75,95.62,95.62,,164,177,66,21,2020-12-07,2
74572,6692,82,38.0,21.81,32.72,32.72,,164,177,66,21,2020-12-07,2
74865,6692,91,52.0,1.95,4.88,4.88,,164,177,66,21,2020-12-07,2
74901,6692,92,5.0,1.96,4.92,28,,164,177,66,21,2020-12-07,2
73135,6692,4,48.0,5.23,7.32,7.32,,164,177,66,21,2020-12-07,2
73563,6692,18,26.0,97.87,,146.83,,164,177,66,21,2020-12-07,2
73603,6692,19,20.0,165.72,265.14,265.14,,164,177,66,21,2020-12-07,2
73755,6692,25,36.0,190.6,285.89,285.89,,164,177,66,21,2020-12-07,2
73772,6692,26,18.0,247.25,370.86,370.86,,164,177,66,21,2020-12-07,2
73986,6692,32,44.0,18.25,27.37,27.37,,164,177,66,21,2020-12-07,2
75107,6692,98,38.0,2.83,5.69,5.69,,164,177,66,21,2020-12-07,2
74400,6688,71,24.0,63.75,95.62,95.62,Second Wind Sports,107,116,68,21,2020-11-20,2
650.89,6688,12,38.0,500.67,73342,650.89,Second Wind Sports,107,116,68,21,2020-11-20,2
73583,6688,18,28.0,97.87,146.83,146.83,Second Wind Sports,107,116,68,21,2020-11-20,2
73746,6688,25,14.0,,285.89,190.6,Second Wind Sports,107,116,68,21,2020-11-20,2
